Report generated on: 03-10-2020 00:03:12
"API","","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.59-1-TZA-TBPD.A","        Tanzania","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-THA-TBPD.A","        Thailand","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","1.6","2.368","4.477","13.477","17.732","19.145","19.231","23.798","34.982","38.394","41.427","43","50","52",""
"INTL.59-1-BHS-TBPD.A","        The Bahamas","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TLS-TBPD.A","        Timor-Leste","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TGO-TBPD.A","        Togo","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TON-TBPD.A","        Tonga","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TTO-TBPD.A","        Trinidad and Tobago","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.573","1.78","3.167","4.26","2.797","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TUN-TBPD.A","        Tunisia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TUR-TBPD.A","        Turkey","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","1.1","1","1.1","1","0.14","0.327","0.845","1.326","2.006","2.819","2.848","2.488","2.488",""
"INTL.59-1-TKM-TBPD.A","        Turkmenistan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-TCA-TBPD.A","        Turks and Caicos Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-USIQ-TBPD.A","        U.S. Pacific Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.59-1-VIR-TBPD.A","        U.S. Virgin Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-UGA-TBPD.A","        Uganda","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-UKR-TBPD.A","        Ukraine","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.735","0.762","0.959","0.965","0.965","0.965",""
"INTL.59-1-ARE-TBPD.A","        United Arab Emirates","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-GBR-TBPD.A","        United Kingdom","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.04","NA","NA","0","0","0","0","0","0","0","0","0.06","0.2","0.2","0.9","5","8.3","6.7","5.3","15.959","12.532","13.773","30.938","30.015","25.062","29.795","31.167","22.167",""
"INTL.59-1-USA-TBPD.A","        United States","","","","","","","","","44","50","53","53","45","55","58","64","53","60","80","92","128","253","256.80547945205","303.70684931507","312.67759562842","342.62191780822","380.65479452055","376.17534246575","377.41256592896","384.02465728767","417.55342465753","423.30136986301","421.1092892623","437.03012054795","495.67664109589","613.72878630137","787.3005273224","891.75886027397","1072.035539726","1191.2219205479","1154.6884972678","1209.0109726027","1273.3041972603","1304.1149972603","1371.1994808743","1407.9588575342","1438.2738520548",""
"INTL.59-1-URY-TBPD.A","        Uruguay","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.04","0.06","0.05","0.14","0.436","0.631","0.691","0.923","1.182","0.9","0.939","0.938","0.938",""
"INTL.59-1-UZB-TBPD.A","        Uzbekistan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-VUT-TBPD.A","        Vanuatu","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-VEN-TBPD.A","        Venezuela","","","","","","","","","0","0","0","0","0","0","0","0","0","2","2","15","20","25","45","70","70","75","70","90","110","106.31","100.65753424658","65.87397260274","101","75.01095890411","59.972602739726","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-VNM-TBPD.A","        Vietnam","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.044","0","0.483","0.527","0.49","0.494","0.659","1.217","1.217","1.217",""
"INTL.59-1-WAK-TBPD.A","        Wake Island","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-ESH-TBPD.A","        Western Sahara","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-YEM-TBPD.A","        Yemen","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-ZMB-TBPD.A","        Zambia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-ZWE-TBPD.A","        Zimbabwe","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.06","0","0","0.12","0.039","0.681","0.714","0.819","0.819","0.819",""
"","refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.56-1-WORL-TBPD.A","    World","","","","","","","","","887.7","802.9","827.4","771.9","900.9","917.80037504548","701.6491061795","776.07354986806","823.88899174493","806.36395607064","874.45929979504","890.43021530282","1018.3109022607","1095.6344005052","1305.9616438356","1423.3863013699","1540.8628415301","1577.002739726","1661.4452054795","1718.2808219178","1843.9262893805","1838.5030750774","1908.8171327178","1986.4669846104","2138.8963360361","2112.4620191781","2154.8870054795","2152.9899890411","2176.5860628415","2266.007369863","2354.3755068493","2409.6366630137","2434.260942623","2512.2687287671","2552.7630164384","2627.6322547945","2667.0120601093","2663.4371917808","2696.9358164384",""
"INTL.56-1-AFG-TBPD.A","        Afghanistan","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ALB-TBPD.A","        Albania","","","","","","","","","0","0","0","0","0","0","-0.4","-0.4","-0.4","-0.3","-0.3","-0.2","-0.2","-0.1","","-0.1","0.1","0.1","0.1","","0.0040993056775956","0.042038690213699","-0.038660605939726","0.0051382036109589","0.0058375638087432","-0.015","0.072","0.082","0.036","0.062","0.027","0.058","0.011","0.008","0.08","0.069","0.069","0.069","0.069",""
"INTL.56-1-DZA-TBPD.A","        Algeria","","","","","","","","","1","1","1","1","1","1","-1.7","-1.6","-1.5","-1.7","-0.4","-0.5","-0.4","-0.6","0.6","","-1.1","-1.5","1","1.3","-0.88181651561749","-1.1073546650247","-1.3469485915781","-1.998071871189","-2.2509219104372","-0.537","-1.575","-0.852","-0.541","-0.062","1.051","0.69","0.984","1.301","2.342","1.425","1.425","1.425","1.425",""
"INTL.56-1-ASM-TBPD.A","        American Samoa","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-AGO-TBPD.A","        Angola","","","","","","","","","0","0","0","0","0","0","-0.7","-0.7","-0.7","-0.7","-0.6","-0.7","-0.6","-0.6","-0.6","-0.8","-0.6","-0.6","-0.5","-0.4","-0.29125897496175","-0.47944071053699","-0.22685648609315","-0.24322354851507","-0.30627962171568","-0.289","-0.366","-0.504","-0.488","-0.513","-0.528","-0.589","-0.579","-0.631","-0.861","-1.113","-1.113","-1.113","-1.113",""
"INTL.56-1-ATA-TBPD.A","        Antarctica","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ATG-TBPD.A","        Antigua and Barbuda","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ARG-TBPD.A","        Argentina","","","","","","","","","4","5","4","5","5","5","6.1","7.5","8.1","9.4","11","14","14","18","19","17","21","23","20","20","22.603285502623","25.672879441757","25.442395424899","25.6520334744","28.007166361792","23.436","24.683","14.544","11.936","16.009","15.226","16.284","16.355","15.073","15.008","14.639","14.639","14.639","14.639",""
"INTL.56-1-ARM-TBPD.A","        Armenia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0.00024718704657534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-ABW-TBPD.A","        Aruba","","","","","","","","","--","--","--","--","--","--","0","0","0","0","-0.0682256","0.0385766698","-0.02753029","-0.02753029","0","0","0","0","0","0","2.356055726776","2.3625106739726","2.3625106739726","2.3625106739726","2.356055726776","2.351","2.235","2.477","2.465","2.811","2.813","2.822","0.68","0","0","0","0","0","0",""
"INTL.56-1-AUS-TBPD.A","        Australia","","","","","","","","","20","20","22","21","25","25","26","27","28","28","28","29","28","31","32","33","35","36","35","36","35.492680327869","36.257128767123","36.773756164384","35.826679452055","35.800003005464","34.709","34.189","35.834","35.376","34.889","34.88","34.974","33.791","33.321","29.381","24.166","22.824","22.266","22.266",""
"INTL.56-1-AUT-TBPD.A","        Austria","","","","","","","","","1.3","2","2","2","2","2","2.2","2.8","2.8","3.3","3.5","3.3","3.5","3.6","4.3","4.1","4.2","4.3","4.3","4.2","4.3469180327869","4.2168397260274","4.7363410958904","4.3934698630137","4.2826530054645","4.504","4.464","4.765","5.18","4.792","4.309","4.789","4.485","4.439","4.802","4.688","4.856","4.792","4.792",""
"INTL.56-1-AZE-TBPD.A","        Azerbaijan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-0.2","-1.5","-0.8","-1.5","-1.6","","-0.3","0.6","2.5434944714098","1.695214623189","1.5609121901753","1.4199682686794","2.2078026122076","1.233","1.06","2.236","4.274","5.932","6.161","6.214","6.052","6.402","6.357","6.008","6.008","6.008","6.008",""
"INTL.56-1-BHR-TBPD.A","        Bahrain","","","","","","","","","1","1","1","1","1","1","0.7","0.9","0.5","1","1","0.9","0.9","1.8","1.2","2","1.4","2.1","1.6","1.2","1.4050096249836","1.9545803753315","2.1359133150685","1.9575917260274","2.6060525409836","2.525","2.853","2.435","2.598","2.685","3.489","2.487","3.165","2.993","3.677","3.886","3.886","3.886","3.886",""
"INTL.56-1-BGD-TBPD.A","        Bangladesh","","","","","","","","","0","0","0","0","0","0","-0.1","-0.2","-0.071209702933279","-0.038769325928767","0.011482399824658","-0.056914915780822","-0.1","-0.00049933849178083","","","-0.1","0.4","0.5","0.4","0.51103402901639","0.52067145572055","0.52469179056986","0.61283112859178","0.54581516414208","0.56","0.533","0.524","0.542","0.484","-0.128","-0.137","-0.018","-0.044","-0.073","-0.095","-0.095","-0.095","-0.095",""
"INTL.56-1-BRB-TBPD.A","        Barbados","","","","","","","","","0","0","0","0","0","0","-0.1","-0.1","-0.1","-0.1","-0.1","-0.2","-0.1","-0.1","-0.1","-0.2","0.2","","","","0","0","0","0","0.0022325046736612","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BLR-TBPD.A","        Belarus","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.6","-5.2","-3.4","-4.4","-3.3","-2.8","-2.5","-2.7","-2.3120863975772","-1.6280009503671","-3.0376282510685","-2.0687142564493","-1.3022916235792","0.155","0.602","1.011","0.096","-1.437","1.353","0.119","-0.536","0.787","2.633","-0.083","-0.083","-0.083","-0.083",""
"INTL.56-1-BEL-TBPD.A","        Belgium","","","","","","","","","8","8","9","10","11","11","6.1","5.6","8.2","11","11","9.1","10","9.8","13","12","11","11","11","12","10.218117486339","12.3046","13.060852054795","11.060347945205","10.687590163934","8.671","11.424","11.224","11.218","12.603","12.7","10.53","11.601","12.936","14.032","14.733","13.881","10.511","10.511",""
"INTL.56-1-BLZ-TBPD.A","        Belize","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BEN-TBPD.A","        Benin","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BMU-TBPD.A","        Bermuda","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BTN-TBPD.A","        Bhutan","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BOL-TBPD.A","        Bolivia","","","","","","","","","0","0","0","0","0","0","0.3","0.6","0.5","0.5","0.054641364761644","-0.0081532571369864","0.2","0.9","1.3","1.1","1","1","1.1","1.1","1.0416513901858","0.98626653306682","1.0198847626575","1.2079564039178","1.3257152536523","1.314","1.66","1.366","1.419","0.77","0.703","0.686","0.979","1.025","1.022","1.119","1.119","1.119","1.119",""
"INTL.56-1-BIH-TBPD.A","        Bosnia and Herzegovina","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.073","-0.059","-0.097","-0.094","-0.015","0.07","0.131","0.258","0.219","0.248","0.248","0.248","0.248",""
"INTL.56-1-BWA-TBPD.A","        Botswana","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BRA-TBPD.A","        Brazil","","","","","","","","","12","12","12","13","13","13","27","27","32","28","31","30","30","33","35","35","34","34","36","39","45.220503454754","39.754201485433","40.76915673875","46.437888336335","48.855858913356","49.077","51.9","56.707","49.917","55.75","63.718","66.428","69.677","72.055","73.452","72.548","72.548","72.548","72.548",""
"INTL.56-1-VGB-TBPD.A","        British Virgin Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BRN-TBPD.A","        Brunei","","","","","","","","","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.36775561186885","0.3586606737863","0.40659608152877","0.42375230463014","0.25804117032787","0.28","0.253","0.268","0.278","0.249","0.243","0.188","0.16","0.183","0.117","0.171","0.171","0.171","0.171",""
"INTL.56-1-BGR-TBPD.A","        Bulgaria","","","","","","","","","0","0","0","0","0","0","-6.2","-5.9","-5.9","-0.3","-0.5","-1.2","-0.7","-0.4","-0.8","","0.9","0.3","1.4","1.8","1.111067956071","0.55942705013151","1.9081324306247","2.5280627748384","2.6612623720601","2.357","2.278","1.925","2.317","1.941","1.989","2.047","2.179","1.929","1.734","2.031","2.031","2.031","2.031",""
"INTL.56-1-BFA-TBPD.A","        Burkina Faso","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-BDI-TBPD.A","        Burundi","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-KHM-TBPD.A","        Cambodia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CMR-TBPD.A","        Cameroon","","","","","","","","","0","0","0","0","0","0","-0.3","-0.3","-0.3","-0.3","-0.4","-0.4","0.080513799612022","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.23725014521311","0.24474999773699","0.081578064389041","0.21815349585753","0.35794072034426","0.394","0.405","0.329","0.455","0.516","0.54","0.567","0.452","0.314","0.441","0.469","0.469","0.469","0.469",""
"INTL.56-1-CAN-TBPD.A","        Canada","","","","","","","","","50","48","50","27","36","40","61","58","60","61","61","62","61","64","66","67","69","69","68","71","73.094827868853","74.05124520548","80.910639726027","80.179456849315","78.562706284153","77.377","76.272","78.697","75.209","77.58","77.67","72.526","72.429","72.148","72.764","77.487","80.274","83.139","83.139",""
"INTL.56-1-CPV-TBPD.A","        Cape Verde","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CYM-TBPD.A","        Cayman Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CAF-TBPD.A","        Central African Republic","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-TCD-TBPD.A","        Chad","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CHL-TBPD.A","        Chile","","","","","","","","","1","1","1","1","1","0.6","3.2","3.2","3.6","3.7","3.6","3.7","3","4.2","4.7","3.2","4.5","4.5","5.1","5.6","5.5108895045191","5.4768578846137","5.834584170811","5.5622861936931","5.1700177220164","4.682","4.49","4.432","5.699","5.818","5.587","6.305","6.532","6.521","6.874","6.955","7.435","7.214","7.214",""
"INTL.56-1-CHN-TBPD.A","        China","","","","","","","","","0","0","0","0","0","0","-32","-9.5","-7.8","-7.3","-6","1.2","6.9","13","18","70","80","84","104","122","128.76502361323","134.53086427885","140.10948111522","150.13475265463","172.13829045707","178.894","188.48","189.04","200.75","225.49","242.795","262.958","284.192","298.914","315.008","342.683","358.59","358.59","358.59",""
"INTL.56-1-COL-TBPD.A","        Colombia","","","","","","","","","2","2","2","2","2","2","5.2","5","5.3","5.7","6","4.8","6.1","6.3","7.4","7.4","9.1","9","9.1","9.4","9.8394951219016","10.203153465249","9.3363619321753","10.129295472263","9.1951842139235","10.068","8.805","7.92","7.524","6.674","6.346","6.351","5.895","6.209","6.015","6.941","6.941","6.941","6.941",""
"INTL.56-1-COM-TBPD.A","        Comoros","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-COG-TBPD.A","        Congo-Brazzaville","","","","","","","","","0","0","0","0","0","0","-0.3","-0.1","-0.1","-0.1","-0.2","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","0","0","-0.22271050555738","-0.25535471229589","-0.25152262859726","-0.31513308999452","-0.32665452487312","-0.33","-0.453","-0.52","-0.393","-0.374","-0.088","-0.075","-0.181","-0.267","-0.275","-0.261","-0.261","-0.261","-0.261",""
"INTL.56-1-COD-TBPD.A","        Congo-Kinshasa","","","","","","","","","0","0","0","0","0","0","-0.038492688947945","0.1","0.2","0.2","0.2","0.054985693495222","-0.087704260191257","-0.2","-0.2","-0.1","-0.1","","","","0.017034831256831","0.017081502027397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-COK-TBPD.A","        Cook Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CRI-TBPD.A","        Costa Rica","","","","","","","","","0","0","0","0","0","0","-0.2","-0.1","-0.1","-0.2","-0.2","-0.2","-0.2","-0.3","-0.1","-0.3","-0.3","-0.3","","0","-0.00012561150273224","0.071376550279452","-0.32220760681644","-0.27078793081644","-0.31742928410798","-0.183","-0.254","-0.263","-0.092","0.026","-0.109","-0.04","0","0","0","0","0","0","0",""
"INTL.56-1-CIV-TBPD.A","        Cote dIvoire","","","","","","","","","1","1","1","1","1","0.8","-0.065841118575342","-0.01488935840548","-0.2","-0.3","-0.3","-0.2","-0.2","0.3","0.5","0.5","0.3","0.8","0.9","1","0.86739907066667","0.54063380132055","1.0747076336877","0.85158468414794","1.7769071948657","0.936","1.297","1.044","0.767","0.663","0.709","0.685","0.798","1.083","1.04","1.357","1.357","1.357","1.357",""
"INTL.56-1-HRV-TBPD.A","        Croatia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","-1.1","0.053047907216438","1.3","1.6","1.9","1.9","2","1.8","3.0784674117104","3.8474040730466","3.8194088863343","4.0541549980767","3.529222558765","4.033","3.878","3.642","3.332","3.764","3.753","3.55","4.082","3.968","3.851","3.926","3.926","3.926","3.926",""
"INTL.56-1-CUB-TBPD.A","        Cuba","","","","","","","","","0","0","0","0","0","0","-2.9","-3.1","-3.7","-4.2","-4.1","-4","-2","-2.1","-1.9","-2","-0.8","0.2","0.8","0.8","0.77799094147541","0.46237994363836","0.24810374205041","0.10839501643288","0.2831002121694","0.386","0.106","0.695","-1.847","-2.193","-1.762","-1.747","-2.084","-1.462","-1.774","-1.905","-1.905","-1.905","-1.905",""
"INTL.56-1-CYP-TBPD.A","        Cyprus","","","","","","","","","0","0","0","0","0","0","0.019478957945205","-0.014733573606849","-0.011273702290984","0.022656951031507","0.046594227334247","-0.034491628306849","-0.1","-0.2","-0.1","-0.2","","-0.3","-0.3","-0.4","-0.36403034536612","-0.35683595966575","-0.25876247771507","-0.19135922351572","-0.072853044689945","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-CZE-TBPD.A","        Czech Republic","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.9","1","1.1","0.8","1.1","1.5957595628415","2.075597260274","4.2068547945205","5.6719150684932","5.8416202185792","6.029","6.588","6.33","4.214","3.886","4.184","3.851","4.115","3.677","4.293","5.436","4.517","5.804","5.804",""
"INTL.56-1-DNK-TBPD.A","        Denmark","","","","","","","","","-0.7","-0.3","-0.8","-0.7","-0.1","0.074945205479453","0.2","-0.1","-0.1","-0.059676712328765","0.1","0.7","0.5","0.2","0.6","1.2","2.1","2.8","2.3","2.4","2.2448442622951","2.2968438356164","1.8907150684931","2.4826493150685","2.2976229508197","2.238","2.352","2.324","2.155","2.627","2.305","2.228","2.084","2.52","2.107","2.513","2.071","2.388","2.388",""
"INTL.56-1-DJI-TBPD.A","        Djibouti","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-DMA-TBPD.A","        Dominica","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-DOM-TBPD.A","        Dominican Republic","","","","","","","","","1","1","1","1","1","1","-0.2","0.043513382586302","0.0371532626","0.090471067123288","-0.1","-0.2","-0.9","-0.5","-0.4","-1","-0.9","-1","-1","-0.4","-0.15426966131147","-0.094726502706849","-0.067024884010959","0.01194723910137","-0.44866592074863","-0.389","-0.309","-0.392","-0.266","0.035","-0.041","-0.104","-0.103","-0.112","-0.038","-0.116","-0.116","-0.116","-0.116",""
"INTL.56-1-ECU-TBPD.A","        Ecuador","","","","","","","","","1","1","1","1","1","1","-0.4","-0.7","-0.5","-0.5","-0.5","-0.4","-0.059334412486339","1","2","0.8","-2.1","-1.9","-2.8","-2.6","-1.9093945389781","-2.4722535572712","-2.3104078210466","-1.9719292867288","-1.2388848223825","-1.221","-1.291","-1.698","-1.011","-1.284","-1.394","-1.808","-1.296","-2.533","-2.404","-2.806","-2.806","-2.806","-2.806",""
"INTL.56-1-EGY-TBPD.A","        Egypt","","","","","","","","","1","1","1","1","1","1","-11","-10","-10","-11","-12","-12","-12","-9.9","-10","-9.5","-9","-9.7","-9.5","-9","-10.102662064656","-10.337515873173","-8.4353086725863","-5.5556196419671","-8.0379286821803","-6.947","-3.223","-5.38","-2.519","-2.899","-3.101","-2.564","-4.915","-1.525","-1.84","-1.177","-1.177","-1.177","-1.177",""
"INTL.56-1-SLV-TBPD.A","        El Salvador","","","","","","","","","0","0","0","0","0","0","0.0026354603189041","-0.047689205260274","-0.055283355585792","0.015081579947945","-0.061505170903014","-0.1","-0.043107022289618","-0.017101107643836","","","-0.1","-0.3","-0.5","-0.6","-0.59126354814754","-0.66929575263562","-0.57776510991233","-0.50588980609863","-0.55429063251005","-0.574","-0.472","-0.443","-0.373","-0.378","-0.52","-0.377","-0.317","0","0","0","0","0","0",""
